"id","name","address","phone","url","latitude","longitude","cfkids"
"289","CrossFit Intensify","1485 Mohawk Blvd, Springfield, OR, 97477, United States","(541) 337-5627","http://crossfitintensify.com/","44.0586","-123.0003","true"
"290","CrossFit OM","Hemen Motors, Kishor Kumar Ganguly lane, Juhu Tara road, Mumbai, Maharashtra, 400056, India","061449586967","http://www.crossfitom.com","19.092","72.828","false"
"291","CrossFit Estes Park","1755 State Hwy 66, Estes Park, CO, 80517, United States","(970) 227-0499","http://www.crossfitestespark.com","40.3612","-105.556","true"
"292","CrossFit Amsterdam","Karperweg 39, Amsterdam, Amsterdam, 1075 LB, Netherlands","+31 6 24 317 826","http://www.CrossFitAmsterdam.nl","52.3475","4.8542","true"
"295","null",", null, , , null","null","false","41.1961","-81.6382","true"
"296","CrossFit Hamilton","2101 E. State Street, Hamilton, NJ, 08619, United States","(609) 915-8516","http://crossfithamilton.net/","40.2471","-74.5757","false"
"297","CrossFit Newtown","11 Friends Lane  
Suite 111, Newtown, PA, 18940, United States","(215) 860-9660","http://www.crossfitnewtown.com","40.2281","-74.9151","false"
"298","CrossFit Prime","220 Geiger Rd, Unit 105 & 106, Philadelphia, PA, 19115, United States","(215) 873-4571","http://www.crossfitprime.com/","40.1089","-75.0499","false"
"300","CrossFit South Central Mass","28 Hastings St., Unit #3, Mendon, MA, 01756, United States","(774) 276-1485","http://crossfitsouthcentralmass.com","42.1031","-71.5564","false"
"301","Derby City CrossFit","1860 Mellwood Ave, #285, Louisville, KY, 40206, United States","(502) 551-5413","http://derbycitycf.com/","38.2518","-85.654","false"
"303","Iron Antler CrossFit of Bulverde","28798 N.Hwy 281, Bulverde, TX, 78163, United States","(210) 445-7131","http://ironantlercrossfitofbulverde.com/","29.7244","-98.4415","false"
"304","null",", null, , , null","null","false","43.618","-116.216","true"
"306","CrossFit Reaction","15 Ferguson St, Greenville, SC, 29601, United States","(207) 590-4422","http://www.crossfitreaction.com/","34.845","-82.4086","false"
"308","null",", null, , , null","null","false","43.8596","-78.8987","true"
"309","Crossfit Irvine","1392 McGaw Avenue, Irvine, CA, 92614, United States","(714) 263-5093","http://www.crossfitirvine.com","33.6988","-117.8541","false"
"310","CrossFit Athlete Lab","3225 Country Drive, St. Paul, MN, 55127, United States","(612) 770-4322","http://www.TheAthleteLab.com","45.0413","-93.101","false"
"311","CrossFit Warrenton","32 S. Second Street, Warrenton, VA, 20106, United States","(540) 324-6796","http://www.crossfitwarrenton.com/","38.7126","-77.7952","true"
"313","Vagabond CrossFit","15 Hampden Drive, South Easton, MA, 02375, United States","(508) 930-8734","http://vagabondcrossfit.com/","42.0473","-71.0719","true"
"314","CrossFit Brasil","Rua Clélia, 970, Lapa, Sao Paulo, , Brazil","(011)23671837","http://www.crossfitbrasil.com.br","-23.5249","-46.6919","false"
"315","CrossFit Spartanburg","330 Tenosha Drive, Spartanburg, SC, 29303, United States","(864) 345-3589","http://www.crossfitspartanburg.com/","34.9975","-81.9814","false"
"316","CrossFit TNT","3683 New Town Blvd., Saint Charles, MO, 63301, United States","(636) 724-6464","http://www.crossfit-tnt.com","38.831","-90.5184","true"
"317","CrossFit 864","213 West Main Street, Clinton, SC, 29325, United States","(864) 833-7781","http://www.crossfit864.com","34.4734","-81.8816","false"
"319","Oakland County CrossFit","169 W. Clarkston Road, Lake Orion, MI, 48362, United States","(248) 613-3528","http://oaklandcountycrossfit.com/","42.7668","-83.2433","false"
"321","null",", null, , , null","null","false","41.6412","-91.5625","true"
"323","CrossFit East Cobb","4696 Lower Roswell Road Suite 700, Marietta, GA, 30068, United States","(404) 459-7388","http://www.crossfiteastcobb.com","33.9644","-84.4149","false"
"324","Carport CrossFit","1901 1st Ave South, Irondale, AL, 35210, United States","(205) 527-3133","http://www.carportcrossfit.blogspot.com","33.5378","-86.7082","true"
"325","Triple Force CrossFit","4140 Tuller Rd. Suite 114, Dublin, OH, 43017, United States","(614) 642-2638","http://www.tripleforcecrossfit.com","40.1086","-83.1006","false"
"328","CrossFit Durango","360 S. Camino Del Rio, Durango, CO, 81301, United States","(970) 769-6903","http://www.crossfitdurango.com","37.2524","-107.8745","true"
"329","CrossFit Oshawa","712 Wilson Road S, Oshawa, ON, L1H 6E9, Canada","(905) 447-5682","http://www.crossfitoshawa.com","43.8834","-78.8356","true"
"331","null",", null, , , null","null","false","43.3632","-79.8016","true"
"332","Antioch CrossFit","2172 Eva Way, Brentwood, CA, 94513, United States","(925) 753-7533","http://www.antiochcrossfit.com","37.9985","-121.7957","false"
"333","Rocklin CrossFit","4420 Granite Drive, Suite 100, Rocklin, CA, 95667, United States","(916) 625-0121","http://www.rocklincrossfit.com","38.7966","-121.216","false"
"334","CrossFit 180","906 S State Rd 39, Lebanon, IN, 46052, United States","(765) 336-0180","http://Crossfit180.blogspot.com","40.0275","-86.4752","false"
"336","Bravo CrossFit","145 Palisade Street #L3, Dobbs Ferry, NY, 10522, United States","(914) 882-0518","http://BravoCrossFit.com","41.016","-73.8754","false"
"337","CrossFit OTG","3330 Bargaintown Rd, Egg Harbor Township, NJ, 08234, United States","(609) 513-9164","http://www.crossfitotg.com/","39.3744","-74.5791","false"
"341","CrossFit UpCountry Maui","888 Haliimaile Road, (Hali'imaile) Makawao, HI, 96768, United States","(808) 281-6925","http://crossfitupcountrymaui.com/","20.8687","-156.3385","false"
"343","GF CrossFit","5/213 The Entrance Road Erina, Erina, NSW, 2250, Australia","(042) 323-7204","http://www.crossfitbodym.com/cross-fit","-33.4351","151.3853","true"
"345","null",", null, , , null","null","false","45.6214","-122.4964","true"
"346","null",", null, , , null","null","false","37.766","-121.4286","true"
"348","CrossFit Coronado","160 C. Avenue, Coronado, CA, 92118, United States","(281) 851-1613","http://www.crossfitcoronado.com/","32.6972","-117.1717","true"
"351","null",", null, , , null","null","false","40.4222","-104.7757","true"
"353","CrossFit Saratoga","8 Woodland Court, Ballston Spa, NY, 12020, United States","(518) 884-0671","http://www.crossfitsaratoga.com","43.029","-73.8537","false"
"354","null",", null, , , null","null","false","29.8699","-81.3296","true"
"355","CrossFit Supremacy","Unit 10 221-227 Old Kent Rd., Greenacre, NSW, 2190, Australia","+61410646054","http://www.crossfitsupremacy.com.au","-33.936","151.0279","true"
"356","CrossFit Richmond","116 Murphy Street, Richmond, VIC, 3121, Australia","(040) 015-1288","http://www.crossfitrichmond.com/","-37.8183","145.0096","true"
"358","CrossFit Rutherford","325 West Rutherford Blvd., Murfreesboro, TN, 37129, United States","(615) 533-6074","http://www.crossfitrutherford.com","35.8193","-86.399","false"
"361","SF CrossFit","2 University Drive, Suite 330, Plantation, FL, 33324, United States","(954) 931-1484","http://www.sfbbcrossfit.com","26.0574","-80.2089","false"
"362","null",", null, , , null","null","false","41.0542","-73.821","true"
"363","CrossFit South Shore L.I.","1507-2 Smithtown Avenue, Bohemia, NY, 11716, United States","(631) 472-1930","http://www.crossfitssli.com","40.7804","-73.1088","true"
"365","Titanium CrossFit","823 McPhee Ave, Courtenay, BC, V9N 3A1, Canada","(250) 897-8121","http://www.titaniumcrossfit.com","49.6855","-125.0037","false"
"367","Southern CrossFit","32 Kembla Way, Willetton, WA, 6155, Australia","+61 424606173","http://www.southernxfit.com","-32.0412","115.8816","true"
"368","CrossFit Madtown","2500 Pleasant View Rd. Suite #101, Middleton, WI, 53562, United States","(608) 282-5610","http://www.crossfitmadtown.com/","43.1036","-89.537","false"
"370","CrossFit PTC","303 Kelly Drive, Suite 8 and 9, Peachtree City, GA, 30269, United States","(678) 519-2302","http://www.crossfitptc.com","33.38","-84.5792","true"
"371","Frisco CrossFit","10401 Clarence Dr, Ste 200, Frisco, TX, 75034, United States","(469) 879-4158","http://www.friscocrossfit.com","33.1563","-96.8394","false"
"372","CrossFit Oslo","Nydalsveien 17, Oslo, Oslo, 0484, Norway","22 71 80 71","http://www.crossfitoslo.no","59.9478","10.7646","false"
"373","MSAC CrossFit","2070 Palmetto Street Suite 7, Middleburg, FL, 32068, United States","(843) 263-4849","http://msaccrossfit.com/","30.0734","-81.8637","true"
"374","CrossFit Horizons","2/34 Rural DRV, Sandgate, NSW, 2307, Australia","61 02 40238696","http://crossfithorizons.blogspot.com/","-32.8768","151.7097","true"
"376","CrossFit Overdrive","7371 Elmbridge Way, Richmond, BC, V6X-1B8, Canada","(604) 727-7228","http://www.crossfitoverdrive.com","49.172","-123.1435","false"
"377","CrossFit Cheshire","360 Sandbank Road, Cheshire, CT, 06410, United States","(203) 272-6846","http://www.crossfitcheshire.com/","41.5364","-72.9026","false"
"378","CrossFit Minneapolis","1313 Chestnut Ave, Minneapolis, MN, 55426, United States","(651) 321-3734","http://www.crossfitminneapolis.com","44.9764","-93.2837","false"
"382","Reebok CrossFit Zurich","Hardstrasse 81, Zurich, Switzerland, 8004, Switzerland","0041765694350","http://www.crossfitzuerich.ch/","47.3737","8.4953","true"
"384","Outer Edge CrossFit","16000 Mill Creek Blvd #112, Mill Creek, WA, 98012, United States","(206) 290-8136","http://www.outeredgecrossfit.com/","47.8531","-122.2212","false"
"385","Concord CrossFit","2956 Treat Blvd. Ste H, Concord, CA, 94518, United States","(925) 798-6235","http://concord-crossfit.com/","37.9363","-122.0258","false"
"386","CrossFit Roots","2406 30th Street, Boulder, CO, 80301, United States","(303) 578-8455","http://www.crossfitroots.com","40.025","-105.2536","true"
"387","CrossFit Amplify","1962 Ohio St, Lisle, IL, 60532, United States","(630) 532-4095","http://www.crossfitamplify.com","41.7912","-88.0898","false"
"388","CrossFit 100","4927 N Lydell Avenue, Glendale, WI, 53217, United States","(414) 313-1427","http://crossfit100.com/","43.1065","-87.9123","true"
"390","null",", null, , , null","null","false","47.434","-122.244","true"
"392","Karma CrossFit","1053 N Aviation Blvd., Manhattan Beach, CA, 90266, United States","(310) 500-8127","http://karmacrossfit.com","33.8862","-118.3786","false"
"393","Aspen CrossFit","210 AABC, Suite N, Aspen, CO, 81611, United States","(970) 948-4605","http://www.aspencrossfit.com","39.2189","-106.8588","true"
"395","CrossFit Cambridge","54 Guelph Avenue unit 5-7, Cambridge, ON, N3C 2N6, Canada","(519) 240-6890","http://www.crossfitcambridge.ca","43.4319","-80.3111","true"
"396","CrossFit Stronghold","9848 Fox Meadow Road, San Diego, CA, 92127, United States","(619) 674-4677","http://crossfitstronghold.com/","32.7393","-117.2282","true"
"397","CrossFit Decatur","701 Church Street, Decatur, GA, 30030, United States","(404) 370-1763","http://crossfitdecatur.com/","33.7787","-84.2947","true"
"398","CrossFit North Fulton","700 Hembree Pl, Suite E, Roswell, GA, 30076, United States","(404) 993-1494","http://www.crossfitnorthfulton.com/","34.0596","-84.3197","false"
"399","CrossFit North Atlanta","1730 Taylor Street NW, Atlanta, GA, 30318, United States","(404) 355-4500","http://www.crossfitnorthatlanta.com/","33.8016","-84.4211","false"
"400","null",", null, , , null","null","false","40.8574","-96.653","true"
"401","CrossFit Texas","4674 Priem Lane Ste. 408, Pflugerville, TX, 78660, United States","(512) 251-6402","http://www.crossfittx.com/","30.4945","-97.5884","true"
"402","CrossFit CHF","1410 Sevierville Rd, Maryville, TN, 37804, United States","(865) 238-6091","http://xfitchf.wordpress.com/","35.758","-83.9553","false"
"403","CrossFit Lethbridge","#10 4005 7th Ave. S., Lethbridge, AB, T1J 5K2, Canada","(403) 915-6469","http://www.crossfitlethbridge.typepad.com/","49.6895","-112.8099","false"
"404","CrossFit Guelph","340 Edinburgh RD North, Unit C, Guelph, ON, N1H 3A8, Canada","(519) 993-2119","http://www.crossfitguelph.com","43.5504","-80.2762","true"
"407","CrossFit Bismarck","1422 Industrial Drive, Unit B, Bismarck, ND, 58501, United States","(701) 223-6979","http://www.crossfitbismarck.com","46.8202","-100.7312","true"
"408","RA CrossFit","1223 Western Ave, Seattle, WA, 98101, United States","(206) 456-6236","http://www.xplorecrossfit.com","47.6062","-122.3393","false"
"411","JSA CrossFit","187 Parker Ave, Rt. 71
Suite M, Manasquan, NJ, 08736, United States","(732) 965-2006","http://jsacrossfit.com","40.1262","-74.0493","true"
"412","Peninsula CrossFit","20-2075 Henry Ave, Sidney, BC, V8L 1T2, Canada","(778) 426-3308","http://www.saanichpeninsulacrossfit.net/","48.653","-123.4133","true"
"413","CrossFit Stowe","17 Maple Manor, Vergennes, VT, 05491, United States","(802) 238-0903","http://crossfitstowevt.blogspot.com/","44.1577","-73.2449","false"
"414","CrossFit East Bay","66 Franklin St #100b, Oakland, CA, 94607, United States","(510) 910-2919","http://crossfiteastbay.com","37.7944","-122.2756","false"
"416","CrossFit Birmingham","157 Resource Center Pkwy, Ste. 103, Birmingham, AL, 35242, United States","(205) 991-1909","http://CrossFitBirmingham.com","33.4256","-86.708","false"
"417","Badlands CrossFit","557 2nd St. SE, Medicine Hat, AB, T1A4A4, Canada","(403) 979-1789","http://badlandsunderground.blogspot.com/","50.0403","-110.6771","true"
"420","CrossFit Great Barrington","11 Crissey Road, Great Barrington, MA, 01230, United States","(413) 822-3069","http://www.bizfitnation.com","42.2121","-73.343","false"
"421","CrossFit Titanfit","704 Andico Rd, Plainfield, IN, 46168, United States","(312) 543-4372","http://titanfit.com/","39.7465","-86.2851","false"
"423","CrossFit Battle Ready","3257 35th Ave, Evans, CO, 80620, United States","(970) 405-7091","http://www.crossfitbattleready.com/","40.3842","-104.7354","true"
"424","CrossFit R.A.W.","2330 Wildwood Road, Gibsonia, PA, 15044, United States","(412) 487-2221","http://www.raw-training.com/","40.5939","-79.9786","false"
"425","CrossFit Knoxville","9311 and 9309C Kingston Pike, Knoxville, TN, 37922, United States","(865) 356-9000","http://www.crossfitknoxville.com/","35.9105","-84.0934","false"
"426","BayState CrossFit","179 Court Street, Plymouth, MA, 02360, United States","(508) 648-5648","http://baystatecrossfit.com/","41.6087","-70.5021","false"
"427","Team CrossFit","6036 Variel Ave., Woodland Hills, CA, 91367, United States","(818) 992-7502","http://www.teamcrossfit.com/","34.1806","-118.5921","true"
"428","null",", null, , , null","null","false","33.4949","-111.9298","true"
"429","null",", null, , , null","null","false","29.6566","-82.4078","true"
"430","CrossFit Forged","2530 Pioneer Ave, Vista, CA, 92081, United States","(619) 865-2211","false","32.9128","-117.1095","false"
"431","CrossFit Rancho Cucamonga","8333 Rochester Avenue #110, Rancho Cucamonga, CA, 91730, United States","(909) 260-6780","http://www.crossfitranchocucamonga.com/","34.1019","-117.5458","false"
"432","CrossFit Truckee","40153 Truckee Airport Rd, Building 3, Truckee, CA, 96161, United States","(530) 587-3226","http://www.CrossFitTruckee.com","39.3169","-120.1482","false"
"434","REF CrossFit","Rebel Office Park, Orlik Drive
Corner of George Allen and Mountjoy Streets, Wilbart, Bedfordview, 1609, South Africa","27829909474","http://www.b4cfitness.co.za","-26.2708","28.1123","true"
"435","null",", null, , , null","null","false","38.7327","-121.2955","true"
"436","CrossFit Bath","Unit 8 Wansdyke Business Center, Bath, England, BA2 3LY, United Kingdom","07971604677","http://crossfitbath.com/","51.3738","-2.3771","true"
"437","CrossFit Denmark","Store Kongensgade 54, 3rd Floor, Copenhagen, Copenhagen, 1264, Denmark","004561712930","false","55.6854","12.5881","false"
"438","CrossFit Billings","1428 Grand Avenue, Billings, MT, 59102, United States","(406) 672-7580","http://crossfitbillings.com/","45.7841","-108.5524","true"
"439","CrossFit Monrovia","143 West Maple Avenue, Monrovia, CA, 91016, United States","(714) 390-9556","http://www.crossfitmonrovia.com","34.1415","-118.0021","true"
"441","null",", null, , , null","null","false","36.0238","-78.9502","true"
"443","CrossFit Sport","Dalsmara 9-11, Kopavogur, n/a, 201, Iceland","(354) 564-1950","http://www.crossfitsport.is/","64.0917","-21.8538","false"
"444","null",", null, , , null","null","false","36.3269","-119.6566","true"
"445","CrossFit Skopje","ul. Viktor Igo br.10/20, Skopje, Skopje, 1000, Macedonia","38970369802","http://www.crossfitskopje.com/","42","21.4333","false"
